"Date" "High" "Low" "Last" "Bid" "Ask" "Volume" "VWAP"
"1589" 2018-09-12 6349 6192.89 6338.35 6338.35 6338.99 4300.80592786 6266.66
"1590" 2018-09-13 6537.46 6316.05 6476.3 6470.62 6476.3 6923.54454766 6457.94
"1591" 2018-09-14 6587 6384.36 6518.14 6518.18 6523.2 4590.80825231 6492.39
"1592" 2018-09-15 6570.1 6461.42 6522.26 6515.57 6524.67 1464.47140644 6515.47
"1593" 2018-09-16 6527.21 6349.47 6488.6 6488.99 6494.3 1099.11104003 6456.64
"1594" 2018-09-17 6530.24 6200 6248.4 6244.56 6248.53 4269.39488103 6325.7
"1595" 2018-09-18 6390 6226.63 6345.09 6346.03 6349.51 4217.64455141 6303.25
"1596" 2018-09-19 6510 6100 6388.36 6388.36 6388.37 7197.58617832 6328.14
"1597" 2018-09-20 6531.91 6333.63 6526.9 6526.68 6526.9 5092.71308812 6409.76
"1598" 2018-09-21 6775.34 6480.93 6735.79 6731.21 6735.79 8608.12260976 6666.63
"1599" 2018-09-22 6826.28 6624.79 6701.24 6699.23 6701.23 5497.34317579 6700.85
"1600" 2018-09-23 6774.91 6659 6706.39 6706.39 6714.96 3338.75633212 6709.15
"1601" 2018-09-24 6721.68 6558.95 6598 6598.01 6599.88 3848.88964538 6630.07
"1602" 2018-09-25 6598.02 6324.96 6390.91 6392.11 6392.51 8103.11753763 6419.58
"1603" 2018-09-26 6540 6379.44 6463.26 6457.58 6464.97 4572.07504437 6465.59
"1604" 2018-09-27 6736.85 6431.95 6673.93 6672.68 6673.93 5541.6069124 6555.53
"1605" 2018-09-28 6792.28 6525.67 6613.8 6609.06 6613.8 7780.71438928 6661.59
"1606" 2018-09-29 6625.43 6454 6579.01 6576.3 6579 3261.66136261 6542.01
"1607" 2018-09-30 6628.06 6510 6603.43 6606.8 6608.1 2584.05871029 6575.25
"1608" 2018-10-01 6638.15 6477.57 6557.53 6557.73 6559.46 4836.86508526 6560.23
"1609" 2018-10-02 6597 6447.28 6533.24 6525.7 6531.42 4051.52857117 6527.64
"1610" 2018-10-03 6532.05 6396.34 6436.73 6436.72 6437.86 4721.23644678 6443.5
"1611" 2018-10-04 6604.89 6430.83 6554.2 6553.08 6555.67 3973.67170027 6546.19
"1612" 2018-10-05 6641.35 6510 6576.62 6576.69 6582.55 3762.72330374 6553.1
"1613" 2018-10-06 6599.73 6526.28 6542.61 6540.31 6543.67 2090.98318293 6553.81
"1614" 2018-10-07 6561.25 6493.92 6538.43 6538.42 6538.43 1463.58011402 6530.02
"1615" 2018-10-08 6656.63 6538.42 6598.64 6597.84 6598.64 5050.16853346 6592.55
"1616" 2018-10-09 6623.14 6553.13 6593.66 6593.65 6593.66 2211.99188016 6585.11
"1617" 2018-10-10 6594.35 6387.91 6516.88 6515.93 6519.27 5225.49919522 6492.76
"1618" 2018-10-11 6538.78 6055.28 6191.04 6189 6191.04 9167.72057207 6206.65
"1619" 2018-10-12 6243.79 6109 6195.94 6196.14 6199.93 3705.39464037 6188.85
"1620" 2018-10-13 6219.77 6168.83 6201.5 6200.31 6201.5 1941.61299853 6194.45
"1621" 2018-10-14 6349.47 6192.89 6201.08 6199.04 6201.98 2369.09424668 6239.23
"1622" 2018-10-15 6756 6143.08 6426.11 6425.69 6427.47 16903.54323976 6454.2
"1623" 2018-10-16 6493.77 6386.4 6450.17 6448.57 6450.17 4640.9174433 6437.77
"1624" 2018-10-17 6489 6407.69 6438.71 6438.71 6443.02 3190.48056862 6438.86
"1625" 2018-10-18 6490 6350 6381.29 6381.73 6381.75 3696.2063864 6419.73
"1626" 2018-10-19 6412.4 6355.99 6385.54 6382.34 6385.54 2416.38472136 6384.35
"1627" 2018-10-20 6424.16 6363.02 6409.68 6409.67 6409.68 1254.84901686 6397.72
"1628" 2018-10-21 6470 6397.92 6413.56 6414.14 6416.92 1392.24499161 6435.31
"1629" 2018-10-22 6429.23 6372.53 6408.54 6402.7 6408.54 2507.74087634 6403.25
"1630" 2018-10-23 6421.58 6354.26 6387.92 6387.25 6393.9 2861.46455692 6394.09
"1631" 2018-10-24 6473 6387.25 6419.63 6417.74 6419.62 3485.11065707 6430.07
"1632" 2018-10-25 6422.73 6361.73 6408.45 6408.01 6412.84 3135.91283118 6397.93
"1633" 2018-10-26 6450.3 6377.81 6403 6403.01 6403.27 3323.86652156 6409.22
"1634" 2018-10-27 6420.01 6381.25 6413.55 6409.05 6413.54 895.16150017 6404.76
"1635" 2018-10-28 6414 6383 6395.81 6395.81 6397.52 717.62937794 6401.62
"1636" 2018-10-29 6420 6208.37 6258.51 6258.44 6264.71 5294.60031911 6301.71
"1637" 2018-10-30 6289 6240 6273.15 6266.47 6272.48 2515.32264621 6262.84
"1638" 2018-10-31 6350 6199.25 6305.27 6305.27 6307.76 5133.46244504 6280.08
"1639" 2018-11-01 6365.33 6288.01 6339.43 6335.21 6339.36 2100.21005374 6313.75
"1640" 2018-11-02 6381.25 6328.33 6346.21 6342.66 6346.02 2797.81084122 6351.86
"1641" 2018-11-03 6354.83 6312.48 6327.45 6325.41 6328.68 1093.25698593 6332.28
"1642" 2018-11-04 6475 6310.57 6408.28 6406.01 6408.28 2551.00738188 6399.62
"1643" 2018-11-06 6441.43 6369.89 6403.2 6400.53 6404.97 2335.48865475 6403.25
"1644" 2018-11-07 6460.01 6378.24 6447.5 6447.23 6448.11 4270.33460011 6420.56
"1645" 2018-11-08 6544 6442.47 6501 6498.47 6501 4800.82491273 6508.88
"1646" 2018-11-09 6511.27 6388.88 6405.49 6405.49 6409.12 3966.97303181 6445.85
"1647" 2018-11-10 6418.18 6307 6328.11 6324.9 6333.35 3223.39242449 6362.72
"1648" 2018-11-11 6377.26 6323 6349.32 6346.28 6350.29 1523.39384996 6352.37
"1649" 2018-11-12 6365 6269.46 6357.54 6352.57 6358.93 1718.26855567 6316.95
"1650" 2018-11-13 6388.21 6298.5 6318 6318.01 6323.21 3526.03903239 6346.66
"1651" 2018-11-14 6328.36 6244.35 6255.86 6251.23 6255.86 3633.02132924 6287.6
"1652" 2018-11-15 6298.47 5324 5576.96 5584.47 5607.16 25129.03652727 5731.44
"1653" 2018-11-16 5641 5199.8 5585 5573.85 5584.88 19939.18548161 5458.34
"1654" 2018-11-17 5610 5411.74 5508.71 5508.87 5517.61 8074.6055758 5530.61
"1655" 2018-11-18 5550.66 5452.63 5503.36 5503.36 5507.68 2732.79162871 5485.91
"1656" 2018-11-19 5658.47 5500 5559.26 5553.01 5559.26 2576.4553201 5546.61
"1657" 2018-11-20 5559.69 4694.44 4735.02 4735.02 4739.95 28913.72420703 5090.77
"1658" 2018-11-21 4897.36 4048.58 4352 4346.34 4349.42 39773.96661063 4458.85
"1659" 2018-11-22 4635 4242.33 4538.01 4542.5 4551.31 20678.25000596 4450.47
"1660" 2018-11-23 4589.53 4194.98 4275.59 4268.05 4275.59 10259.12171281 4433.57
"1661" 2018-11-24 4364.46 4061.02 4288.25 4282.71 4288.25 13322.44889019 4232.14
"1662" 2018-11-25 4376.88 3638.48 3783.5 3783.5 3783.51 14240.04255486 3972.97
"1663" 2018-11-26 4120 3474.73 3938.89 3930.08 3934.22 26967.83634174 3771.21
"1664" 2018-11-27 4069.59 3522.28 3727.34 3727.34 3729.93 24357.86409952 3808.73
"1665" 2018-11-28 3834.35 3548.76 3771.01 3769.34 3771 16816.01620101 3700.81
"1666" 2018-11-29 4355.08 3771 4220.16 4219.1 4219.77 22983.71348838 4101.07
"1667" 2018-11-30 4409.77 4086.97 4249.8 4245 4250.03 15943.96476441 4235.61
"1668" 2018-12-01 4300 3861 3971.06 3970.55 3975.75 14364.62144791 4038.47
"1669" 2018-12-02 4264.47 3904.34 4140.39 4134.98 4140.4 6412.23253743 4097.44
"1670" 2018-12-03 4265 4030 4102.05 4098.15 4101.05 7019.16205825 4124.42
"1671" 2018-12-04 4115.15 3747 3834.34 3830.81 3836.47 10726.6773046 3902.31
"1672" 2018-12-05 4033.98 3730 3903.52 3900.6 3903.52 12249.9368879 3903.66
"1673" 2018-12-06 3913.62 3662.35 3696.69 3696.69 3696.97 13443.22072621 3780.93
"1674" 2018-12-07 3844.79 3415.22 3437.26 3434.93 3441.76 15480.96697218 3655.97
"1675" 2018-12-08 3531 3210 3380.68 3376.27 3380.37 26513.2316249 3352.78
"1676" 2018-12-09 3495.99 3241 3401.94 3401.94 3402.42 10181.75093596 3382.5
"1677" 2018-12-10 3633.2 3371.09 3529.75 3524.98 3528.68 8009.6006618 3494.51
"1678" 2018-12-11 3588.43 3355 3408 3406.79 3408 10375.26877055 3446.87
"1679" 2018-12-12 3427.27 3292.65 3345.01 3345 3346.81 8951.75547828 3357.52
"1680" 2018-12-13 3490 3325.7 3430.18 3430.2 3432 7284.10378196 3410.03
"1681" 2018-12-14 3441.13 3221.14 3261.77 3261.22 3264.37 11716.45118917 3342.64
"1682" 2018-12-15 3294.81 3135.55 3195.75 3194.04 3195.1 14437.47520228 3219.2
"1683" 2018-12-16 3230 3122.28 3178.23 3179.49 3180.35 5816.98521351 3171.73
"1684" 2018-12-17 3259.43 3180 3193.78 3191.37 3193.78 6031.39046523 3221.04
"1685" 2018-12-18 3590 3181.26 3496.73 3499.37 3499.73 16389.79444903 3392.78
"1686" 2018-12-19 3684 3422.77 3667.16 3663.83 3667.16 13792.36427592 3516.22
"1687" 2018-12-20 3924.01 3642.69 3684.5 3678.9 3684.5 21126.5266837 3765.36
"1688" 2018-12-21 4172.07 3656.75 4073.77 4071.81 4071.96 25985.41357303 3977.68
"1689" 2018-12-22 4162 3770 3841.43 3841.43 3841.45 16969.66306958 3962.53
"1690" 2018-12-23 4010.16 3780.09 3977.65 3977.65 3983.01 7695.31290745 3862.81
"1691" 2018-12-24 4051 3900 3943.83 3943.24 3947.83 4609.89261726 3976.69
"1692" 2018-12-25 4236.84 3944.84 4036 4034.23 4034.55 12017.91713092 4131.3
"1693" 2018-12-26 4049.23 3674.73 3780 3777.32 3778.49 11801.47111934 3781.13
"1694" 2018-12-27 3863.34 3678.8 3810.01 3807.42 3810.01 10064.14612255 3775.3
"1695" 2018-12-28 3841.17 3566 3591.69 3590.32 3593.62 11849.91319914 3702.04
"1696" 2018-12-29 3970 3575 3884.97 3884.66 3885.95 13055.71840689 3744.8
"1697" 2018-12-30 3961.85 3702.51 3729.65 3725.48 3732 6901.79335087 3867.61
"1698" 2018-12-31 3870 3688.76 3831.03 3831 3835.94 5736.78091282 3786.54
"1699" 2019-01-01 3842.89 3630 3693.85 3693.85 3695.35 6667.16477685 3751.32
"1700" 2019-01-02 3845.46 3629.66 3823.44 3821.74 3825.41 5148.85627729 3710.86
"1701" 2019-01-03 3918.67 3770 3890.27 3885.24 3890.27 5534.47807753 3831.28
"1702" 2019-01-04 3893.4 3760 3787.81 3785.52 3788.54 4803.01104797 3817.98
"1703" 2019-01-05 3850.33 3732.38 3822 3817.72 3822.7 7453.63263011 3786.89
"1704" 2019-01-06 3887.09 3780 3791.84 3796.31 3801.05 3654.79788739 3834.64
"1705" 2019-01-07 4090 3753 4040.71 4038.58 4040.71 5400.71486407 3967.56
"1706" 2019-01-08 4070 3964.01 4005 4000.81 4006.95 7445.10100426 4018.23
"1707" 2019-01-09 4112 3934.73 3994.9 3994.6 3994.9 11819.98676966 4017.08
"1708" 2019-01-10 4060 3948.44 4003.09 4004.14 4006.48 7386.94382969 4008.12
"1709" 2019-01-11 4036.22 3503.44 3629.47 3628.57 3630.24 16118.39136809 3759.94
"1710" 2019-01-12 3704.6 3569.85 3632.02 3631 3634.94 10569.83564263 3634.85
"1711" 2019-01-13 3650.35 3557.09 3617.13 3616.12 3617.74 3184.35219414 3622.41
"1712" 2019-01-14 3654.02 3476 3517.03 3516.07 3517.9 5910.0309283 3543.07
"1713" 2019-01-15 3714 3506 3664.28 3661.91 3664.28 9924.50228764 3611.48
"1714" 2019-01-16 3687.02 3534.68 3576.92 3576.78 3576.85 8059.93208795 3628.02
"1715" 2019-01-17 3669 3570.48 3605.91 3609.5 3613.72 7674.93166371 3604.31
"1716" 2019-01-18 3660 3534.25 3637.01 3638.65 3640.61 7499.2607389 3602.22
"1717" 2019-01-19 3641.9 3577 3609.21 3608.38 3609.23 5022.00508161 3611.72
"1718" 2019-01-20 3774 3602.6 3680 3679.16 3680 4080.91346413 3698.32
"1719" 2019-01-21 3703.27 3470 3539.13 3537.78 3540.18 5593.31036775 3573.65
"1720" 2019-01-22 3573.29 3485.58 3531.51 3531.51 3533.7 5819.57529784 3536.06
"1721" 2019-01-23 3615.8 3401.36 3576.81 3573.88 3575.01 6877.0636755 3548.16
"1722" 2019-01-24 3620.23 3518 3553.2 3552.32 3553.2 6170.85004383 3564.58
"1723" 2019-01-25 3598 3524 3570.73 3570.31 3570.67 4488.00726642 3554.68
"1724" 2019-01-26 3578.79 3511 3560 3558.85 3559.21 4961.79512299 3550.65
"1725" 2019-01-27 3657.89 3536.51 3555.56 3554.59 3556.9 2697.88387935 3584.58
"1726" 2019-01-28 3564.12 3456 3533.23 3530.01 3532 3852.6596409 3536.8
"1727" 2019-01-29 3536.77 3357.3 3429.5 3429.5 3431.43 10345.10590058 3433.46
"1728" 2019-01-30 3438.76 3322.19 3389.88 3390.26 3392.6 7284.73776651 3391.46
"1729" 2019-01-31 3465.05 3372.34 3437.35 3435.42 3438 5703.66750783 3428.51
"1730" 2019-02-01 3474.2 3392.6 3414.55 3413.47 3415.39 5952.26132023 3420.64
"1731" 2019-02-02 3460 3364.53 3433.36 3433.37 3433.83 6659.66653307 3413.84
"1732" 2019-02-03 3485 3406.38 3462.82 3466.34 3466.35 3051.75859956 3436.94
"1733" 2019-02-04 3476.33 3384.67 3414.82 3413.75 3413.76 2813.89222442 3420.91
"1734" 2019-02-05 3439.46 3394.85 3409.79 3407.21 3407.22 3249.04860963 3413.62
"1735" 2019-02-06 3435 3396 3431.81 3431.8 3432.25 4040.70364048 3421.06
"1736" 2019-02-07 3445.6 3328.7 3364.62 3363.81 3364.62 6136.94539817 3372.71
"1737" 2019-02-08 3383.29 3350 3359.33 3359.42 3359.83 4293.5558141 3365.06
"1738" 2019-02-09 3711.04 3337.91 3626.13 3625.27 3626.13 14390.12677132 3492.22
"1739" 2019-02-10 3639.74 3589.52 3622.62 3621.96 3622.74 4053.02538787 3615.54
"1740" 2019-02-11 3662.43 3576.16 3650.37 3649.3 3650.33 4155.50568273 3608.71
"1741" 2019-02-12 3652.56 3578.7 3588.99 3588.99 3591.67 7931.68751098 3596.54
"1742" 2019-02-13 3619.93 3548.28 3585.94 3586.2 3587.12 10074.53806841 3577.87
"1743" 2019-02-14 3629.81 3541 3575.01 3574.71 3576.32 7992.98552685 3579.91
"1744" 2019-02-15 3590.74 3531.01 3560.46 3558.7 3560.18 5910.00081325 3567.18
"1745" 2019-02-16 3620.53 3544.88 3566.56 3566.08 3567.18 6236.73412289 3572.31
"1746" 2019-02-17 3609 3561.96 3578.74 3578.74 3580.6 3441.84474811 3587.58
"1747" 2019-02-18 3663.34 3553.98 3625.6 3625.35 3625.6 5011.12676557 3593.3
"1748" 2019-02-19 3916.47 3614.82 3870.97 3867.27 3869.34 15567.21371088 3769.14
"1749" 2019-02-20 4000 3840.08 3890.77 3888.21 3890.77 12525.02830219 3904.98
"1750" 2019-02-21 3967.52 3861.49 3936.53 3936.53 3936.8 9854.34258129 3913.17
"1751" 2019-02-22 3989.99 3866.25 3900.4 3899 3900.64 8055.79892817 3907.24
"1752" 2019-02-23 3957 3882.59 3939.82 3939.82 3941.23 6588.87414101 3924.88
"1753" 2019-02-24 4157.87 3905.63 4113.53 4111.43 4113.56 7966.31721086 4020.51
"1754" 2019-02-25 4190 3714.42 3730.68 3734.39 3734.74 13737.01398845 3902.12
"1755" 2019-02-26 3861.81 3732.6 3820.71 3815.98 3817.93 8835.36224921 3796.52
"1756" 2019-02-27 3830 3760.09 3795.06 3794.6 3794.87 6543.16453722 3796
"1757" 2019-02-28 3822.85 3658.19 3798.47 3796.49 3797.89 7602.29984472 3776.07
"1758" 2019-03-01 3897.62 3755 3791.36 3790.27 3792.24 6747.88027166 3815.53
"1759" 2019-03-02 3845.3 3789.5 3807.05 3805 3807.05 4761.41015902 3816.28
"1760" 2019-03-03 3818.75 3760 3810.46 3809.73 3810.46 3259.74312485 3802.06
"1761" 2019-03-04 3822.39 3756 3789.52 3786.85 3789.7 2508.08649072 3797.08
"1762" 2019-03-05 3806.9 3670 3698.65 3698.01 3698.65 7294.06997987 3716.23
"1763" 2019-03-06 3877.1 3690 3844.07 3844.07 3845.64 7280.49975403 3776.86
"1764" 2019-03-07 3895.12 3808.8 3851.26 3850.88 3851.26 6399.66836193 3842.2
"1765" 2019-03-08 3891.04 3826.13 3856.64 3855 3856.64 7964.50825371 3861.67
"1766" 2019-03-09 3924.37 3760.1 3844.64 3840.98 3842.16 7707.39667049 3866.83
"1767" 2019-03-10 3950.25 3835.66 3916.42 3916.42 3916.43 5125.89994587 3898.87
"1768" 2019-03-11 3912.89 3812.64 3853.95 3852.71 3854.81 6624.29883299 3859.38
"1769" 2019-03-12 3877.69 3791.07 3867.91 3865.8 3867.81 5611.54764333 3845.28
"1770" 2019-03-13 3874.68 3820 3849.78 3847.08 3848.8 4447.51587063 3852.11
"1771" 2019-03-14 3903.98 3775.01 3852.77 3852.77 3853.5 5094.5818684 3848.17
"1772" 2019-03-15 3912.06 3843.09 3889.88 3889.92 3892.16 6452.38969161 3878.79
"1773" 2019-03-16 4040 3890.97 3984.76 3984.76 3985 6961.19735806 3982.41
"1774" 2019-03-17 3992.7 3927.28 3968.87 3968.14 3969.5 2766.65062287 3962.73
"1775" 2019-03-18 4016.63 3929.83 3975.87 3973.31 3975.88 5396.0021602 3967.67
"1776" 2019-03-19 4012.63 3947.15 3994.38 3993.15 3994.37 5282.0819337 3977.65
"1777" 2019-03-20 4050 3962.6 4031.55 4031.9 4032.77 6189.70076196 3996.79
"1778" 2019-03-21 4055.35 3919.63 3978.31 3978.31 3979.15 7645.08160799 4001.4
"1779" 2019-03-22 4000.81 3958.94 3983.9 3983.31 3983.9 3451.93816413 3981.07
"1780" 2019-03-23 4001.17 3957.11 3976 3974.69 3976 2270.18276488 3981.24
"1781" 2019-03-24 3985.77 3942.04 3965 3965.67 3967.06 2196.67078277 3966.71
"1782" 2019-03-25 3980.22 3850.45 3905 3902.32 3905 6761.507139 3934.08
"1783" 2019-03-26 3936.36 3879.5 3912.29 3912.28 3912.29 4435.8864817 3906.91
"1784" 2019-03-27 4036.43 3909.32 4011.75 4011.75 4013.71 7945.41515772 3996.07
"1785" 2019-03-28 4037.11 3992.6 4008.39 4008.39 4010.21 4165.97180011 4010.06
"1786" 2019-03-29 4102.57 4005 4079.26 4077.49 4079.26 8238.86374889 4062.48
"1787" 2019-03-30 4130.36 4040 4086.03 4086.28 4086.53 4014.28616135 4085.67
"1788" 2019-03-31 4101.7 4074.29 4093.37 4093.37 4094.17 2455.3893859 4088.34
"1789" 2019-04-01 4150 4052.56 4136.16 4136.16 4137.33 7191.15851 4120.37
"1790" 2019-04-02 5080 4130.64 4829.4 4829.42 4830.09 28987.62288653 4704.75
"1791" 2019-04-03 5345 4810.98 5107.26 5103.94 5108.77 28283.41579509 5063.66
"1792" 2019-04-04 5103.12 4778.59 4881.13 4881.53 4884.64 18488.71528278 4957.3
"1793" 2019-04-05 5067.62 4883.83 5033.73 5032.24 5033.73 13106.57005977 4982.23
"1794" 2019-04-06 5240 4900 5026.18 5026.17 5026.18 9801.88487773 5076.98
"1795" 2019-04-07 5253.49 5016.13 5180.23 5183.84 5185.98 10565.43944018 5132.17
"1796" 2019-04-08 5347.37 5127.68 5266.98 5266.98 5268.52 13642.07807808 5234.79
"1797" 2019-04-09 5305 5136.01 5193.73 5190.54 5193.29 9489.67453693 5218.5
"1798" 2019-04-10 5466.06 5161 5289.23 5289.86 5290.2 10810.70050463 5286.81
"1799" 2019-04-11 5344.31 4966.87 5045.86 5044.54 5045.86 15175.58677213 5123.31
"1800" 2019-04-12 5122.48 4912 5089.39 5089.39 5090.89 8148.6110176 5040.39
"1801" 2019-04-13 5122.01 5033.73 5064.95 5064.75 5066.5 4527.48796725 5087.23
"1802" 2019-04-14 5185.26 5012.73 5159.04 5159.04 5160.87 3335.17336951 5080.41
"1803" 2019-04-15 5192.01 4948.57 5043.62 5041.12 5043.56 7446.70920399 5106.29
"1804" 2019-04-16 5231.96 5014.77 5195.17 5193.22 5196.18 7468.25596774 5108.25
"1805" 2019-04-17 5275.07 5170.01 5220.08 5218.57 5219.61 7005.51079083 5218.53
"1806" 2019-04-18 5325 5205.05 5280.8 5280 5280.8 6312.13574695 5266.25
"1807" 2019-04-19 5357.96 5180.37 5281.17 5281.65 5281.66 5290.3678557 5256.61
"1808" 2019-04-20 5362.97 5253.82 5291.3 5293.34 5293.58 3658.5217289 5313.14
"1809" 2019-04-21 5346.91 5212.8 5292.57 5290.27 5290.43 4606.14746728 5275.13
"1810" 2019-04-22 5439.12 5249 5403.01 5403 5403.01 7060.3549684 5329.26
"1811" 2019-04-23 5627 5363.24 5564.74 5560.56 5563.35 10099.38182317 5536.27
"1812" 2019-04-24 5623.3 5372 5443.73 5443.72 5443.73 10710.24121913 5483.65
"1813" 2019-04-25 5510 4991.42 5129.97 5129.97 5129.98 9127.55741901 5349.24
"1814" 2019-04-26 5291.48 5046.31 5147.04 5146.44 5148.39 15779.63061113 5154.16
"1815" 2019-04-27 5218.31 5113 5200 5198.59 5200.07 4056.28806641 5160.8
"1816" 2019-04-28 5213.23 5099 5151.19 5150 5150.21 3973.26870329 5164.69
"1817" 2019-04-29 5191.96 5071.58 5115.98 5115 5116.6 5674.34287322 5148.77
"1818" 2019-04-30 5287.4 5115 5284.36 5283.67 5284.36 5110.46406615 5208.25
"1819" 2019-05-01 5357.96 5255.68 5296.16 5295.56 5298.65 4200.77629633 5303.04
"1820" 2019-05-02 5422.94 5296.08 5392.91 5392.91 5395.51 5886.74129765 5366.79
"1821" 2019-05-03 5796.56 5363.1 5671.06 5670.06 5672.9 12710.05992805 5643.42
"1822" 2019-05-04 5846.13 5510 5819.1 5817.88 5819.05 8404.02413153 5692.95
"1823" 2019-05-05 5828.06 5624.25 5707.29 5710.25 5712.75 5258.38112872 5722.07
"1824" 2019-05-06 5755.79 5562.44 5705.24 5704.74 5707.2 6929.43462319 5655.29
"1825" 2019-05-07 5970 5677.91 5888.8 5888 5888.8 10010.71884274 5865.48
"1826" 2019-05-08 5950.36 5658.66 5934.9 5933.84 5935.66 6313.61982395 5825.73
"1827" 2019-05-09 6160 5843.32 6152.73 6152.21 6156.14 9552.67695254 6025.7
"1828" 2019-05-10 6426.8 6105 6391 6388.19 6391 13915.68828013 6289.91
"1829" 2019-05-11 7326 6329.94 7231.02 7233.28 7233.44 19878.30034948 6838.62
"1830" 2019-05-12 7585 6762.57 6985.83 6979.79 6987.89 29512.6723154 7202.93
"1831" 2019-05-13 8167.5 6860.46 7923.7 7936.68 7940.48 24869.45539003 7579.08
"1832" 2019-05-14 8335.56 7421 7932.37 7925.57 7935.5 21282.5779973 7963.46
"1833" 2019-05-15 8270.57 7838 8196.76 8196.76 8200.1 16196.48997268 8044.34
"1834" 2019-05-16 8390.95 7654.93 7829.12 7825.54 7827.51 17719.91036508 8011.15
"1835" 2019-05-17 7942.09 6178 7237.57 7232.81 7237.63 27096.71842335 7168.2
"1836" 2019-05-18 7493.85 7205.57 7295.58 7288.5 7295.06 7815.82691809 7332.65
"1837" 2019-05-19 8265.6 7242.11 8222.1 8213.27 8222.1 14264.91122525 7897.7
"1838" 2019-05-20 8299.99 7581.03 7918.67 7915.21 7918.67 14785.92480375 7940.24
"1839" 2019-05-21 8117.48 7676.27 7974.97 7974.01 7974.97 7626.43450758 7941.18
"1840" 2019-05-22 8049.22 7505.69 7719.54 7713.06 7718.71 8077.40312733 7854.59
"1841" 2019-05-23 7980 7468.31 7906.47 7909.92 7913.42 8505.81090849 7705.3
"1842" 2019-05-24 8188.87 7795.95 8034.15 8029.95 8040.45 9417.21693957 8011.84
"1843" 2019-05-25 8158.45 7935 8082.23 8082.28 8087 3551.92926018 8047.87
"1844" 2019-05-26 8802.29 7888.91 8668.58 8673.55 8680.09 7935.05602598 8396.78
"1845" 2019-05-27 8939.18 8653.68 8809.77 8807.91 8812.21 9406.90727688 8785.66
"1846" 2019-05-28 8852.89 8540.94 8708.83 8704.33 8708.83 6207.91470247 8713.96
"1847" 2019-05-29 8762.39 8421.12 8670.24 8670.24 8670.29 7613.89727158 8625.9
"1848" 2019-05-30 9096.79 8000 8269.27 8269.09 8272.82 14670.32673617 8595.45
"1849" 2019-05-31 8546.31 8109.74 8509.16 8509.15 8517.33 10513.40277486 8326.46
"1850" 2019-06-01 8624.72 8457.33 8582.42 8582.41 8584.05 5155.75982216 8543.21
"1851" 2019-06-02 8833.97 8528.79 8739.94 8740.64 8741.36 4346.86353045 8695.53
"1852" 2019-06-03 8764.88 8314.39 8474.95 8474.97 8476.04 8373.17533364 8502.79
"1853" 2019-06-04 8478.85 7432.84 7652.37 7652.38 7653.81 16990.5835915 7850.87
"1854" 2019-06-05 7924.48 7570.9 7785.39 7783.43 7785.39 9074.54477769 7763.11
"1855" 2019-06-06 7878.62 7449.68 7727.99 7729.79 7733.14 8322.30385109 7691.97
"1856" 2019-06-07 8134.99 7718.06 8026.87 8025 8026.87 9582.53052312 7937.2
"1857" 2019-06-08 8074.02 7777.67 7949.31 7949.31 7949.34 4966.75329647 7916.13
"1858" 2019-06-09 7968.77 7511.41 7588.82 7585.69 7588.82 3783.57793637 7739.2
"1859" 2019-06-10 8090 7523.16 7954.62 7949.7 7954.62 7171.53693761 7837.82
"1860" 2019-06-11 8057.32 7713.34 7906.27 7906.27 7912.79 5546.67456977 7878.22
"1861" 2019-06-12 8266 7821.73 8160.88 8160.88 8161.1 8483.15089324 8053.35
"1862" 2019-06-13 8335.56 8049.22 8260.36 8255.06 8260.56 7278.95458359 8179.94
"1863" 2019-06-14 8699 8174.92 8658.95 8658.16 8669 8553.38794294 8389.9
"1864" 2019-06-15 8911.98 8623.52 8828.35 8829.36 8836.92 5400.11259914 8738.51
"1865" 2019-06-16 9391.85 8805 9063.63 9062.99 9063.63 14857.56341565 9117.45
"1866" 2019-06-17 9424 8965.28 9357.38 9357.25 9357.38 11850.15951708 9232.13
"1867" 2019-06-18 9477.7 8918 9009.12 9006.18 9013.16 12324.63790941 9152.71
"1868" 2019-06-19 9296.19 8962.15 9264.06 9256.46 9264.06 4678.53573402 9137.88
"1869" 2019-06-20 9600 9211.08 9558.17 9551.7 9556.88 7852.16053766 9373.03
"1870" 2019-06-21 9962.48 9510 9917.19 9909.59 9917.19 11632.59468055 9790.16
"1871" 2019-06-22 11200 9910.85 10480.91 10480.91 10484.81 14529.11852636 10660.29
"1872" 2019-06-23 11247.62 10476.65 10852.24 10852.23 10854.61 7348.39487349 10804.27
"1873" 2019-06-24 11099 10551.51 10997.55 10996.73 11000.94 8373.68162906 10836.87
"1874" 2019-06-25 11700.01 10942.78 11658.55 11668.06 11675.84 11720.72818083 11306.62
"1875" 2019-06-26 13880 11603.42 12452 12452 12463.97 36698.54058962 12704.73
"1876" 2019-06-27 13355.61 10300 11091.62 11083.14 11099.22 36483.72766714 11609.52
"1877" 2019-06-28 12398 10739.1 12314.69 12301.75 12314.69 19478.31431688 11618.62
"1878" 2019-06-29 12447.46 11317.03 12021.16 12021.28 12029.65 12311.73528901 11822.87
"1879" 2019-06-30 12200.06 10809.41 10900.36 10901.46 10912.55 11732.34393103 11361.81
"1880" 2019-07-01 11200.41 9950 10446.14 10446.25 10457.23 23447.38272165 10623.39
"1881" 2019-07-02 10942.63 9614.08 10798.69 10793.81 10798.69 20599.02274941 10188.63
